id,name,category,created_at,updated_at,scientific_name,distribution,habitat,size,depth_range,description
2013,ニンジンヒカリウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Plocamopherus pecoso,西太平洋 - 中部太平洋,サンゴ礁域、転石帯,体長20mm以上,10-35m,刺激を受けると生物発光する能力を持つヒカリウミウシの仲間。夜行性で、日中は岩の隙間などに隠れています。餌であるコケムシ類の群体上で見られ、夜間にライトを当てて探すと発見しやすいです。体は半透明のオレンジ色（人参色）で、背中の突起が特徴。発光の観察を狙うならナイトダイビングが必須ですが、過度な刺激は避けましょう。
2014,ヒカリウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Plocamopherus tilesii,西太平洋,岩礁の岩穴、転石帯,体長約50〜150mm,10-40m,刺激を受けると発光することで知られるウミウシの仲間。体は半透明の黄色やオレンジ色で、体の側面にある突起が発光します。夜行性で、夜になると餌のコケムシを求めて活動します。ナイトダイビングで観察し、ライトを消して刺激を与えると、青白い光を放つ幻想的な姿を見ることができます。
2015,シロアミヒカリウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Plocamopherus sp.,南西諸島、インドネシア,サンゴ礁域、岩礁の岩穴,体長約40mm,5-25m,刺激を受けると発光する珍しいウミウシの仲間。体側にある球状の突起が、危険を察知した際に点滅するように光る。夜行性のため、ナイトダイビングでの観察がおすすめ。岩礁や転石帯で、餌となるコケムシ類の近くを探すと見つかることがある。半透明の体に白い網目模様が入るのが特徴。
2024,オウカンウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Polycera japonica,インド-太平洋,サンゴ礁域、岩礁の岩穴、藻場域,体長約8〜10mm,3-20m,黄色い体に黒い斑点があり、頭部の突起が王冠のように見えることから名付けられたウミウシの仲間です。主にコケムシ類を食べるため、岩礁や港の壁面などで餌となるコケムシの群体を探すと見つかることがあります。小さいながらも特徴的な色彩と形状から、一度覚えれば識別は容易です。動きは比較的活発です。
2029,クロゴマフジタウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Polycera melanosticta,南西諸島、ニュージーランド、オーストラリア,サンゴ礁域、転石帯,体長約8〜10mm,5-25m,小型のフジタウミウシの仲間です。半透明の白色の体に、黒い小さな斑点がゴマのように散らばることが名前の由来です。体の縁や突起の先端は黄色くなります。食餌となるコケムシの群体上で見つかりますが、サイズが小さいため見つけるのは容易ではありません。
2030,アカベコウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Goniodorididae sp.,南西諸島,サンゴ礁域、岩礁の岩穴,体長12～20mm,10-30m,ベコウミウシの仲間で、体色は半透明のオレンジ色から赤色をしています。体表には細かい突起があり、鼈甲（べっこう）のような質感をしています。岩礁域で、餌となる外肛動物（コケムシ類）の上で見つかることが多いです。動きは比較的ゆっくりしています。
2032,スカシフウセンミノウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Pruvotfolia sp.2,南西諸島,サンゴ礁域,体長約8mm,10-25m,風船のように膨らんだミノを持つウミウシの仲間。体地色は半透明で、背中の突起（ミノ）は青みがかっており、先端が白い。岩礁域で、餌となるヒドロ虫類を食べる。非常に小さいため、ヒドロ虫の群体をマクロの視点でじっくりと探す必要がある。ミノを自切することがある。
2034,デンショクミノウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Pruvotfolia sp.3,日本、マーシャル諸島,サンゴ礁域、岩礁の岩穴,体長約1.8〜3.2cm,15-40m,鮮やかな色彩を持つミノウミウシの仲間。紫色の体に、黄色い斑点が散らばり、背中の突起（ミノ）はオレンジ色。その派手な体色は警告色と考えられている。岩礁域で餌となるヒドロ虫の近くで見つかる。非常に美しいが、出現は稀で、見られると幸運。
2037,オオムカデミノウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Pteraeolidia sp.,西太平洋,サンゴ礁域、岩礁の岩穴,体長80〜200mm,3-30m,ムカデのように細長い体と、全身を覆う無数の背側突起（ミノ）が特徴的なミノウミウシの仲間です。体色は褐色、青色、白色など変異に富みます。ヤギ類などの刺胞動物を食べ、その中に含まれる褐虫藻を体内に取り込んで光合成を行う種も知られています。餌となる群体の中に巧みに隠れていることが多く、見つけるには注意深い観察が必要です。
2038,キジビキガイ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Punctacteon fabreanus,西太平洋,砂泥底,体長約11〜18mm,5-20m,頭楯目（とうじゅもく）に分類される貝の仲間。薄くてもろい貝殻を持ち、半透明白色の体にオレンジ色の斑点が散らばります。砂泥底に生息し、砂に潜っていることが多いです。夜間に活動することが多く、ナイトダイビングで砂地を這う姿が見られることがあります。
2040,コシイノミガイ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Pupa strigosa,西太平洋,岩礁の岩穴、転石帯,体長約5〜15mm,1-10m,細長い米俵のような形の殻を持つ貝の仲間。ウミウシと同じ後鰓類に分類されます。夜行性で、日中は砂の中に潜っています。ナイトダイビングで砂地をライトで照らすと、白い殻が目立ち見つけやすいです。殻の表面には細かい横縞模様があります。生きた個体は、砂の上を這って移動しています。
2041,ユキヤマウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Reticulidia fungia,インド-太平洋,サンゴ礁域、岩礁の岩穴,体長約30〜42mm,5-30m,イボウミウシの仲間で、網目状の隆起が特徴的なウミウシです。体色は黄色やオレンジ色で、黒い線が網目模様を描きます。カイメンを主食とし、サンゴ礁域の岩の側面や下に付着しています。刺激に強く、ダイバーが近づいてもあまり逃げません。背面の模様には個体差があります。
2045,シリブトカイコガイ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Pyrunculus phiala,西太平洋,砂泥底,体長約3〜5mm,5-20m,小さな白い貝殻を持つ巻貝の仲間。普段は砂の中に潜って生活しているため、日中に見つけるのは非常に難しい。夜行性で、ナイトダイビングで砂地を注意深く探すと、白い米粒のような姿で這い回っている様子を観察できることがある。非常に小さいため見つけるにはマクロな視点が必要。
2047,ヘコミツララガイ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Retusa succincta,西太平洋,砂泥底、藻場域,体長4-5mm,5-50m,小さな米粒のような貝殻を持つウズムシガイの仲間。内湾の砂泥底に生息する。非常に小さく、砂粒に紛れてしまうためダイバーが水中で目にすることは稀。主に微小な有機物などを食べていると考えられている。貝殻の後端がへこんでいることが和名の由来。砂をすくって注意深く探す必要がある。
2048,マメウラシマガイ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Ringicula doliaris,西太平洋,砂泥底,体長約4〜5.5mm,5-30m,ウラシマガイに近い仲間で、光沢のある丈夫で丸い貝殻を持っています。砂泥底に生息し、肉食性で、自分より小さな貝類を殻ごと飲み込んで捕食します。ダイバーが直接目にする機会は少ないですが、砂を注意深く観察したり、ふるったりすると見つかることがあります。
2049,クロダマメウラシマ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Ringicula kurodai,西太平洋,砂泥底,体長約2〜2.6mm,10-50m,非常に小さな貝殻を持つウミウシの仲間です。光沢のある黒褐色の丸い貝殻が特徴で、体は白色です。砂泥底に生息していますが、サイズが極めて小さいため、ダイバーが水中で見つけるのはほぼ不可能です。砂を採取してふるいにかけることで発見されます。
2052,イシガキリュウグウウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Roboastra luteolineata,インド-西太平洋,サンゴ礁域、岩礁の岩穴,体長約20〜230mm,5-40m,他のウミウシを捕食する肉食性のウミウシの仲間。黒い地色に鮮やかな黄色の縦線が数本入るのが特徴です。獲物のウミウシが残した粘液の跡をたどって探し出します。動きは比較的活発で、岩礁などを這い回っている姿が観察されます。同じ仲間を食べることもあるため、大きさの違う個体が一緒にいることは少ないです。
2055,ロスタンガ・ルテスケンス,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Rostanga lutescens,インド-西太平洋,岩礁の岩穴、藻場域,体長約10〜25mm,5-25m,ドーリス系のウミウシで、体色は黄色からオレンジ色。赤いカイメンを主食としています。餌となるカイメンの上で見つかることが多いですが、体色が似ているため見つけにくいです。触角の形や体の質感などが、他の似た種との識別点になります。
2057,クロイソウミウシ,,2026-04-16T23:27:05.306685+00:00,2026-04-16T23:27:05.306685+00:00,Rostanga risbeci,日本、香港,岩礁の岩穴、転石帯、藻場域,体長約8〜25mm,5-25m,体表が細かな突起で覆われたフジタウミウシの仲間です。体色は赤色やオレンジ色で、食餌となる赤い海綿の色に擬態しています。岩礁の壁面や転石の下で、ホストとなる海綿の上やその周辺で見つかります。体表の質感が海綿に似ているため、注意深く観察しないと見逃してしまいます。
